"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","identificationRemarks","reproductiveCondition","informationWithheld","occurrenceRemarks","elevation","institutionKey","recordNumber","habitat","associatedTaxa","http://unknown.org/recordID","locality","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","collectionID","higherClassification","county","language","otherCatalogNumbers","projectId","individualCount","elevationAccuracy","depth","depthAccuracy","institutionID","dynamicProperties","namePublishedInYear","fieldNumber","type","preparations","nameAccordingTo","acceptedNameUsage","verbatimCoordinateSystem","locationID","ownerInstitutionCode","datasetID","bibliographicCitation","georeferenceSources","parentNameUsage","continent","eventRemarks","nomenclaturalStatus","nomenclaturalCode","endDayOfYear","collectionKey","locationRemarks","higherGeography","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","networkKeys","identificationVerificationStatus","locationAccordingTo","georeferencedBy","footprintWKT","organismID","previousIdentifications","identificationQualifier","accessRights","typeStatus","disposition","http://unknown.org/recordId","taxonConceptID","associatedSequences"
"73","Asclepias lemmonii A.Gray","-110.880885","31.727225","","gbif","1305180560","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:14:30.157+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2014-10-07T16:52:11","43","Arizona","2014","8","22","16304","2017-12-10T16:10:19.000+00:00","2022-04-05T23:14:30.157+00:00","https://www.inaturalist.org/observations/912922","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","BJ Stacey","912922","finatic","2014-08-22 18:52:59","iNaturalist research-grade observations","1305180560","Madera Canyon--Whitehouse area","Observations","http://www.inaturalist.org/observations/912922","158746","BJ Stacey","912922","iNaturalist","01:52:59Z","BJ Stacey","wild","1628968",NA,NA,NA,"Santa Cruz County, Arizona, US","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Asclepias lemmonii A.Gray","-108.7708","28.3824","","gbif","1802719377","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:57:16.295+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2017-12-22T19:48:42","10","Sonora","2014","8","14","16296","2021-02-25T21:20:28.000+00:00","2022-04-05T22:57:16.295+00:00","https://www.inaturalist.org/observations/9234633","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Mark Fishbein","9234633","milkweedguy","2014/08/14 4:27 AM CDT","iNaturalist research-grade observations","1802719377","Yécora, Son., Mexico","Observations","https://www.inaturalist.org/observations/9234633","158746","Mark Fishbein","9234633","iNaturalist","09:27:00Z","Mark Fishbein","wild","20010788",NA,"flowering|flower budding",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Asclepias lemmonii A.Gray","-107.6495","29.7604","","gbif","1802744765","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:23:18.454+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2017-12-29T19:19:06","25","Chihuahua","2014","8","7","16289","2020-04-03T19:18:49.000+00:00","2022-04-05T23:23:18.454+00:00","https://www.inaturalist.org/observations/9296130","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Mark Fishbein","9296130","milkweedguy","2014/08/07 11:20 PM CDT","iNaturalist research-grade observations","1802744765","Ignacio Zaragoza, Chihuahua, Mexico","Observations","https://www.inaturalist.org/observations/9296130","158746","Mark Fishbein","9296130","iNaturalist","04:20:00Z","Mark Fishbein","wild","20197875",NA,"flowering",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Asclepias lemmonii A.Gray","-110.75005","31.749358","cdround","gbif","2543013583","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:27:53.381+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-12-24T17:25:34","7813","Arizona","2014","8","31","16313","2019-12-31T03:07:26.000+00:00","2022-04-05T23:27:53.381+00:00","https://www.inaturalist.org/observations/36916747","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","southwestwanderer","36916747","southwestwanderer","2014/08/31 12:22 PM MST","iNaturalist research-grade observations","2543013583","Pima County, AZ, USA","Observations","https://www.inaturalist.org/observations/36916747","158746","southwestwanderer","36916747","iNaturalist","19:22:00Z","southwestwanderer","wild","81459862",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Asclepias lemmonii A.Gray","-109.239182","31.901969","cdround","gbif","3070559305","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:56:57.785+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2016-08-07T03:53:14","344","Arizona","2014","8","18","16300","2021-07-06T22:46:27.000+00:00","2022-04-05T22:56:57.785+00:00","https://www.inaturalist.org/observations/1569975","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Shaun Michael","1569975","shaunmichael","2014-08-18 9:46:10 PM CDT","iNaturalist research-grade observations","3070559305","Cochise County, US-AZ, US","Observations","http://www.inaturalist.org/observations/1569975","158746","Shaun Michael","1569975","iNaturalist","02:46:10Z","bugman1388","wild","7364353","Congrats on photographing this AZ endemic species:)","flowering",NA,"Chiracahua Mountains above the American Natural History Museum field research station","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Asclepias lemmonii A.Gray","-110.458","31.4263","gass84,incomis,inmafu","gbif","2270653748","Asclepias lemmonii A.Gray","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","US","DWC_ARCHIVE","2022-03-01T16:31:57.973+00:00","2022-03-01T16:37:12.880+00:00","132","96710dc8-fecb-440d-ae3e-c34ae8a9616f","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","2013","8","18","15935","2016-02-08T21:33:46.000+00:00","2022-03-01T16:37:12.880+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7415176","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"7415176",NA,NA,NA,"2270653748",NA,"Plants","8a9aefd2-fb03-400f-9afe-1fb1c8d3c480","3763","Dustin Wolkis; Julie Stromberg","ASU0088447","ASU",NA,NA,NA,NA,NA,NA,NA,"large ovate clasping leaves","1620","530c45d0-e0f7-401d-b3f6-34f58482c485","262","Cienega","Acalypha phleoides, Agrostis exarata, Asclepias lemmonii, Berula erecta, Bouteloua curtipendula, Bouteloua hirsute, Bromus arizonicus, Carex praegracilis, cf. Cirsium wheeleri, Commelina erecta, Cyperus fendlerianus, Cyperus niger, cf. Eleocharis parashii, Epilobium ciliatum, Equisetum laevigatum, Evolvulus arizonicus, Fraxinus velutina, Galactia wrightii, cf. Glandularia bipinnatifida, Hesperidanthus linearifolius, Ipomopsis thurberi, Juncus acuminatus, Lemna minor, Lotus alamosanus, Lythrum californicum, Melampodium sericeum, Monarda citriodora ssp. austromontana, Muhlenbergia rigens, Nasturtium officinale, Oxalis stricta, Paspalum dilatatum, Persicaria lapathifolium, Pseudognaphalium canescens, Quercus emoryi, Ranunculus macranthus, Salix bonplandiana, Salix goodingii, Salix taxifolia, Samolus vagans, Tragia nepetifolia, Typha latifolia, Verbascum thapsus, Verbesina rothrockii, Vitus arizonica, Xanthocephalum gymnospermoides","urn:uuid:8a9aefd2-fb03-400f-9afe-1fb1c8d3c480","Parker Canyon Cienega, West of Parker Canyon Lake Dam, Coronado National Forest, Douglas Ranger District","http://creativecommons.org/licenses/by-nc/3.0/","230","waltola64",NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Apocynaceae|Asclepias","Cochise","en","289814",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Asclepias lemmonii A.Gray","-105.2385","23.8586","","gbif","1831215548","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:23:30.480+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2018-02-20T14:34:33","10","Durango","2012","7","26","15547","2021-02-22T15:37:45.000+00:00","2022-04-05T23:23:30.480+00:00","https://www.inaturalist.org/observations/9932408","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Mark Fishbein","9932408","milkweedguy","2012/07/26 4:35 PM CDT","iNaturalist research-grade observations","1831215548","Durango, Mexico","Observations","https://www.inaturalist.org/observations/9932408","158746","Mark Fishbein","9932408","iNaturalist","21:35:00Z","Mark Fishbein","wild","21940518",NA,"flowering|fruiting",NA,"flowers with ants and flies. Cycnia feeding on leaves.","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Asclepias lemmonii A.Gray","-110.384688","31.523388","cdround","gbif","1453307474","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:46:23.404+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2016-12-26T00:59:20","61","Arizona","2011","9","18","15235","2018-02-02T00:13:12.000+00:00","2022-04-05T23:46:23.404+00:00","https://www.inaturalist.org/observations/4841336","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Eric Moody","4841336","ekmoody","2011/09/18 1:24 AM MST","iNaturalist research-grade observations","1453307474","Huachuca Canyon,Sierra Vista, AZ, USA","Observations","https://www.inaturalist.org/observations/4841336","158746","Eric Moody","4841336","iNaturalist","07:24:00Z","bugman1388","wild","9680256",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Asclepias lemmonii A.Gray","-106.257004","28.545101","cdround,elmms,typstativ,osiic,inmano","gbif","3311007406","Asclepias lemmonii A.Gray","37e95be3-cbba-480e-b120-3da7014b38ae","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2021-11-23T11:11:54.468+00:00","2022-01-29T10:09:32.851+00:00","198","ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Chihuahua","2010","6","18","14778","2021-03-19T00:00:00.000+00:00","2022-01-29T10:09:32.851+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:FZ-UACH:UACH-HER:2475:00b8621dd2a0536caf6eaf0017517e65",NA,NA,"Biodiversidad vegetal de la parte alta oeste de la cuenca del Chuviscar, Chihuahua","3311007406",NA,"UACH-HER","urn:catalog:FZ-UACH:UACH-HER:2475:00b8621dd2a0536caf6eaf0017517e65","94d94b633ff1563beeb4ff7c5369b0b1","Vega","2475","FZ-UACH","00:00:00","Quintana; Vega",NA,"847",NA,NA,NA,NA,"828.5",NA,NA,NA,NA,NA,"Sierra azul",NA,"169",NA,NA,"4275","Plantae; Tracheophyta; Equisetopsida; Gentianales; Apocynaceae; Asclepias","CHIHUAHUA","es",NA,"SNIB-GT027-GT0271112F_corregida-ND","1","828.5","0","0","1988","TipoVegetacion / Matorral xerófilo Otros Datos Ejemplar / Capturista: amelgoza","1883","1418","Event","Herborizado","Juárez-Jaimes, Alvarado-Cárdenas & Villaseñor, 2007","Asclepias lemmonii","grados minutos segundos","5","Facultad de Zootecnia y Ecología, Universidad Autónoma de Chihuahua","00b8621dd2a0536caf6eaf0017517e65","Melgoza-Castillo A., G. Quintana-Martínez, C. Pinedo-Álvarez, O. Rivero-Hernánde y J. H. Vega-Mares. 2012. Biodiversidad vegetal de la parte alta oeste de la cuenca del Chuviscar, Chihuahua. Universidad Autónoma de Chihuahua. Bases de datos SNIB-CONABIO, proyecto GT027. México, D. F.","Geoposicionador, Brunton Atlas MNS, 15","Asclepias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Asclepias lemmonii A.Gray","-109.559444","29.993333","cdround,elmms,typstativ,osiic,inmano","gbif","1895929759","Asclepias lemmonii A.Gray","3509d20f-3c92-4edd-9a9c-cf21d804af44","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2021-11-23T10:47:45.433+00:00","2022-01-29T10:05:22.723+00:00","197","ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Sonora","2010","8","1","14822","2021-03-19T00:00:00.000+00:00","2022-01-29T10:05:22.723+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:DICTUS-USON:USON:15194:c967201b8fdb090e89be53561833d27c",NA,NA,"Plantas de La Frontera (ecorregión 12.1.1.1), e inventario florístico del Rancho El Aribabi, municipio de Imuris, Sonora","1895929759",NA,"USON","urn:catalog:DICTUS-USON:USON:15194:c967201b8fdb090e89be53561833d27c","64305ae1e163c8949d7dc4183503080b","J.J. Sánchez; S. González; D.A. Delgado Z.; C. Hinojo","15194","DICTUS-USON","00:00:00","J.J. Sánchez",NA,"3002",NA,NA,NA,NA,"789",NA,NA,"En la ladera.",NA,NA,"Sierra La Madera. Camino entre Rancho La Cieneguita y la antena, a 21 km (línea recta) al E de Cumpas.",NA,"213",NA,NA,"540","Plantae; Tracheophyta; Equisetopsida; Gentianales; Apocynaceae; Asclepias","HUASABAS","es",NA,"SNIB-GT011-GT0111210F_Corregida-ND","1","789","0","0","244","TipoVegetacion / Bosque de encino Características de Plantas / TipoSuelo: Granítico Características de Plantas / ColorFlor: Blanca Longevidad / Perenne Forma de crecimiento / Herbácea Otros Datos Ejemplar / Abundancia: poco común Otros Datos Ejemplar / Capturista: liliana","1883","2010-405","Event","Herborizado","Juárez-Jaimes, Alvarado-Cárdenas & Villaseñor, 2007","Asclepias lemmonii","grados minutos segundos","562","División de Ciencias Biológicas y de la Salud, Departamento de Investigaciones Científicas y Tecnológicas, Universidad de Sonora","c967201b8fdb090e89be53561833d27c","Sánchez-Escalante J. J. 2012. Plantas de La Frontera (ecorregión 12.1.1.1), e inventario florístico del Rancho El Aribabi, municipio de Imuris, Sonora. Universidad de Sonora. Bases de datos SNIB-CONABIO, proyecto GT011. México, D. F.","Geoposicionador, Garmin eTrex Summit, 10","Asclepias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Asclepias lemmonii A.Gray","-110.381944","31.052222","cdround,elmms,typstativ,osiic,inmano","gbif","1895929808","Asclepias lemmonii A.Gray","3509d20f-3c92-4edd-9a9c-cf21d804af44","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2021-11-23T10:47:45.433+00:00","2022-01-29T10:05:22.699+00:00","197","ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Sonora","2010","9","19","14871","2021-03-19T00:00:00.000+00:00","2022-01-29T10:05:22.699+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:DICTUS-USON:USON:15941:968da0f53f50598a34ae1802dc56de00",NA,NA,"Plantas de La Frontera (ecorregión 12.1.1.1), e inventario florístico del Rancho El Aribabi, municipio de Imuris, Sonora","1895929808",NA,"USON","urn:catalog:DICTUS-USON:USON:15941:968da0f53f50598a34ae1802dc56de00","64305ae1e163c8949d7dc4183503080b","A.L. Reina G.; T.R. Van Devender; J.J. Sánchez; C.C. Roll; J.J. Sartain","15941","DICTUS-USON","00:00:00","T.R. Van Devender",NA,"4107",NA,NA,NA,NA,"1176",NA,NA,NA,NA,NA,"0.3 km S-SE of observatorio astrofisico Guillermo Haro, Sierra la Mariquita, 9.2 km (by air) N-NW of Cananea.",NA,"262",NA,NA,"540","Plantae; Tracheophyta; Equisetopsida; Gentianales; Apocynaceae; Asclepias","CANANEA","es",NA,"SNIB-GT011-GT0111210F_Corregida-ND","1","1176","0","0","244","TipoVegetacion / Bosque de encino Características de Plantas / Asociada: Populus tremuloides Forma de crecimiento / Hierba Longevidad / Perenne Otros Datos Ejemplar / Abundancia: rare Otros Datos Ejemplar / Capturista: liliana","1883","2010-947","Event","Herborizado","Juárez-Jaimes, Alvarado-Cárdenas & Villaseñor, 2007","Asclepias lemmonii","grados minutos segundos","746","División de Ciencias Biológicas y de la Salud, Departamento de Investigaciones Científicas y Tecnológicas, Universidad de Sonora","968da0f53f50598a34ae1802dc56de00","Sánchez-Escalante J. J. 2012. Plantas de La Frontera (ecorregión 12.1.1.1), e inventario florístico del Rancho El Aribabi, municipio de Imuris, Sonora. Universidad de Sonora. Bases de datos SNIB-CONABIO, proyecto GT011. México, D. F.","Geoposicionador, Garmin GPS 12 Personal Navigator, 15","Asclepias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Asclepias lemmonii A.Gray","-109.234722","31.874723","cdround","gbif","2984569357","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:47:35.735+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2020-04-13T13:31:16","48","Arizona","2006","8","14","13374","2020-11-13T18:53:27.000+00:00","2022-04-05T23:47:35.735+00:00","https://www.inaturalist.org/observations/42085309","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Chris Kline","42085309","butterflyridge","2006/08/14 7:02 PM EDT","iNaturalist research-grade observations","2984569357","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/42085309","158746","Chris Kline","42085309","iNaturalist","23:02:00Z","Chris Kline","wild","95228681",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
